year,site,classcode,spp,short,n_obs,dens_weighted,sd_w,dens_averaged,sd_ave,se_w,se_ave
2015,Anderson Point,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,2,0,0,0,0,0,0
2015,Anderson Point,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,2,0.06666666666666667,0,0.06666666666666667,0,0,0
2015,Anderson Point,OTHER,Other Brown Algae,Other,14,0.03888888888888889,0.6248209620106397,0.06666666666666667,0.8397530501196081,0.1669904262798793,0.22443344307471283
2015,Anderson Point,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,4,0.5916666666666667,0.6936217348894937,0.5916666666666666,0.9809292646374774,0.3468108674447469,0.4904646323187387
2015,Cape Alava,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,2,0,0,0,0,0,0
2015,Cape Alava,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,5,0.3861111111111111,0.5117447762795266,0.38611111111111107,0.6533390022429794,0.22885922137828868,0.2921820842734379
2015,Cape Alava,OTHER,Other Brown Algae,Other,13,0.006944444444444444,0.11463172378868525,0.011904761904761906,0.15065992399577505,0.03179311983960999,0.04178554470186727
2015,Cape Alava,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,7,1.1472222222222221,2.0713581755355652,1.1472222222222221,2.412007002016739,0.7828998012296543,0.9116529554118227
2015,Cape Johnson,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,3,2.316666666666667,1.7897858344878401,2.316666666666667,2.5311394008759507,1.0333333333333334,1.4613540144521984
2015,Cape Johnson,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,3,0.625,0.43301270189221946,0.625,0.6123724356957946,0.2500000000000001,0.35355339059327384
2015,Cape Johnson,OTHER,Other Brown Algae,Other,12,0.031818181818181815,0.6971014368247569,0.05833333333333333,0.9899494936611664,0.20123585110162415,0.2857738033247041
2015,Cape Johnson,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,3,0.8,1.1547005383792515,0.7999999999999999,1.6329931618554518,0.6666666666666666,0.9428090415820632
2015,Chibadehl Rocks,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,2,0,0,0,0,0,0
2015,Chibadehl Rocks,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,6,0.8566993464052287,11.385096188654423,4.842777777777778,23.300758213700544,4.647946055784811,9.512494707255062
2015,Chibadehl Rocks,OTHER,Other Brown Algae,Other,23,0.021825396825396824,1.435780970136145,0.26666666666666666,5.110242981829076,0.2993810277022367,1.0655593210453684
2015,Chibadehl Rocks,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,6,0.3965686274509804,4.943346862267713,2.2616666666666663,9.23911972718902,2.0181129056906952,3.7718548340158704
2015,Destruction Island,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,2,0.15,0,0.15,0,0,0
2015,Destruction Island,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,3,2.6125,0.525,2.525,0.8573214099741125,0.30310889132455354,0.4949747468305834
2015,Destruction Island,OTHER,Other Brown Algae,Other,12,0.025084175084175084,0.29604519509991617,0.04166666666666667,0.4071581729227326,0.08546088654161595,0.11753644036984794
2015,Destruction Island,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,2,1.1166666666666667,0,1.1166666666666667,0,0,0
2015,Neah Bay,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,8,4.375,9.460443964212251,4.375,10.923979738782625,3.344772040064913,3.862210075418822
2015,Neah Bay,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,8,2,4.47213595499958,2,5.163977794943222,1.5811388300841895,1.8257418583505536
2015,Neah Bay,OTHER,Other Brown Algae,Other,15,0.009868421052631578,0.827614843776916,0.3333333333333333,4.330127018922194,0.2136892338014699,1.118033988749895
2015,Neah Bay,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,12,4.107142857142858,11.811270992106632,5.583333333333334,16.33891061240008,3.409620243382191,4.71663722016721
2015,Point of the Arches,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,2,0,0,0,0,0,0
2015,Point of the Arches,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,6,1.5666666666666669,2.1413045521796255,1.5666666666666669,2.6225517683694592,0.8741839227898199,1.0706522760898127
2015,Point of the Arches,OTHER,Other Brown Algae,Other,14,0.12621212121212122,1.3454481981832265,0.19047619047619047,1.6708835542466303,0.3595861563752828,0.44656241379900014
2015,Point of the Arches,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,6,0.7444444444444445,1.6348065917999572,0.7444444444444445,2.002220989024161,0.6674069963413869,0.8174032958999788
2015,Rock 305,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,2,0,0,0,0,0,0
2015,Rock 305,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,4,0.45833333333333337,0.30731814857642953,0.4583333333333333,0.43461349368017654,0.15365907428821476,0.21730674684008827
2015,Rock 305,OTHER,Other Brown Algae,Other,13,0.030555555555555555,0.6616244505610769,0.052380952380952375,0.8978516392687413,0.18350160627681938,0.24901924024175723
2015,Rock 305,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,5,1.7374999999999998,1.8275476889962559,1.7374999999999998,2.1102703003977332,0.8173041729436544,0.9437415685176466
2015,Tatoosh Island,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,2,0,0,0,0,0,0
2015,Tatoosh Island,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,12,3.21,8.197938765323878,2.9100694444444444,11.938227871934018,2.366541076479905,3.4462695377540995
2015,Tatoosh Island,OTHER,Other Brown Algae,Other,12,0.0189873417721519,0.569620253164557,0.0625,1.0606601717798212,0.16443520325020988,0.30618621784789724
2015,Tatoosh Island,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,12,2.5300000000000002,8.838257746863915,4.4006944444444445,20.94734304286717,2.5513852446595884,6.046977072303398
2015,Teahwhit Head,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,2,0,0,0,0,0,0
2015,Teahwhit Head,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,3,0.15833333333333333,0.2598076211353315,0.15833333333333333,0.3674234614174766,0.14999999999999997,0.2121320343559642
2015,Teahwhit Head,OTHER,Other Brown Algae,Other,13,0.11106060606060607,1.6548343903557639,0.1765873015873016,2.140910403192379,0.4589684805252998,0.5937817103757235
2015,Teahwhit Head,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,3,0.5583333333333333,1.0103629710818454,0.5583333333333333,1.4288690166235207,0.5833333333333335,0.8249579113843056
2016,Cape Alava,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,24,0,0,0,0,0,0
2016,Cape Alava,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,24,1.0940824468085106,22.02232860224199,1.456188725490196,28.41339296272058,4.495289001949364,5.7998595516543165
2016,Cape Alava,OTHER,Other Brown Algae,Other,240,0.01375,1.8626146497151077,0.01375,1.8944565229219117,0.12023125864580955,0.12228664272317621
2016,Cape Alava,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,24,0.7370060137457045,4.0606725281784355,0.739514652014652,4.964303319781233,0.8288813088812095,1.013334171822384
2016,Cape Johnson,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,13,0.9928571428571429,12.624132258408011,1.0321428571428573,16.410870381142697,3.5013043204560845,4.551556510323327
2016,Cape Johnson,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,13,0.06285714285714286,0.36175498153676705,0.06190476190476191,0.4536885862938734,0.10033277962194942,0.1258305739211792
2016,Cape Johnson,OTHER,Other Brown Algae,Other,130,0.028705425718674567,2.318303475055456,0.01988095238095238,2.1747987556325903,0.20332866539847413,0.19074246890065116
2016,Cape Johnson,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,13,0.49785714285714283,3.6171704718221704,0.49047619047619045,4.310355747112606,1.0032225852499312,1.1954775893619534
2016,Destruction Island,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,12,0,0,0,0,0,0
2016,Destruction Island,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,12,0.5125,5.187163643713842,0.5125,6.3529520697074355,1.4974051630144134,1.8339392937971892
2016,Destruction Island,OTHER,Other Brown Algae,Other,120,0.07333333333333333,6.046321195570079,0.07333333333333333,6.1496846008275226,0.5519510847892228,0.5613868295692312
2016,Destruction Island,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,12,0.125,1.2701705922171767,0.125,1.5556349186104046,0.3666666666666667,0.44907311951024936
2016,Neah Bay,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,30,0.31410482921083627,6.654395305442206,0.32024096385542167,8.242936642964533,1.2149208051157254,1.504947446479194
2016,Neah Bay,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,30,0.49551335918982975,4.174309720702297,0.5015805564879188,5.216920097137453,0.7621211986805793,0.9524749393014084
2016,Neah Bay,OTHER,Other Brown Algae,Other,300,0.05666666666666667,9.210410776217675,0.05666666666666667,9.367865101063536,0.5317633140996304,0.5408539437831132
2016,Neah Bay,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,30,1.678475658770991,7.702952054339416,1.7508382631481378,10.214193732081036,1.4063601998474862,1.8648481045962209
2016,Tatoosh Island,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,25,0,0,0,0,0,0
2016,Tatoosh Island,NERLUE,"Nereocystis luetkeana, Nereocystis",Nereocys,25,2.121259757159978,22.19453176397906,2.7912907804535982,36.643755631282794,4.438906352795812,7.328751126256559
2016,Tatoosh Island,OTHER,Other Brown Algae,Other,250,0.10541903917313106,13.60140125993321,0.11985838779956427,17.886835545257632,0.8602281470254568,1.1312628091174781
2016,Tatoosh Island,PTECAL,"Pterygophora californica, Pterygophora",Pterygop,25,0.4078703703703704,4.2656472577766875,0.39814814814814814,5.242057484105517,0.8531294515553375,1.0484114968211036
2017,Cape Alava,MACPYR,"Macrocystis pyrifera, Macrocystis",Macrocys,21,0,0,0,0,0,0
